username,acct_desc,location,following,followers,total_tweets,user_created,tweet_created,retweet_count,text,hashtags
nlognbot,"Hi, I'm a bot that retweets #100daysofcode #javascript and #nlogn
You can follow me.

P.S. I was created by @nlognco DM for removal of offensive content.",None,2,1824,219376,2020-05-12 04:22:53,2020-08-16 20:27:35,20,"Day 30 :  I decided to rest😉
Day 31 : continued with my deep learning class @Dsn70daysofML and guess what? I am tired already.
#100DaysOfCode  #pythonprogramming #MachineLearning #70daysofMl",['']
hubofml,"Once a month, you'll get a newsletter from me with lots of exciting stuff on data science, engineering, and machine learning. Subscribe here  ",Germany ,10,5204,217418,2015-02-16 15:33:55,2020-08-16 20:27:30,20,"Day 30 :  I decided to rest😉
Day 31 : continued with my deep learning class @Dsn70daysofML and guess what? I am tired already.
#100DaysOfCode  #pythonprogramming #MachineLearning #70daysofMl",['']
techtrendingnow,"Follow me for update about what trend in tech right now : GPT-3 | AI | BlockChain etc... Like My Work? plz, Buy Me A coffee: ",None,81,840,79809,2018-06-22 10:41:21,2020-08-16 20:27:30,20,"Day 30 :  I decided to rest😉
Day 31 : continued with my deep learning class @Dsn70daysofML and guess what? I am tired already.
#100DaysOfCode  #pythonprogramming #MachineLearning #70daysofMl",['']
CodeGnuts,Just a bot helping coders show their progress. Automation built in #NodeJs by @AdamSpiceOnline. #100DaysOfCode,None,0,1786,232807,2020-05-28 22:26:07,2020-08-16 20:27:30,20,"Day 30 :  I decided to rest😉
Day 31 : continued with my deep learning class @Dsn70daysofML and guess what? I am tired already.
#100DaysOfCode  #pythonprogramming #MachineLearning #70daysofMl",['']
redianbot,"This is a BOT builded by @rediandev for Ready Dev YouTube Channel.
Please make sure to follow @rediandev and SUBSCRIBE ️ ",Albania,1,690,263651,2020-02-16 17:14:48,2020-08-16 20:27:29,20,"Day 30 :  I decided to rest😉
Day 31 : continued with my deep learning class @Dsn70daysofML and guess what? I am tired already.
#100DaysOfCode  #pythonprogramming #MachineLearning #70daysofMl",['']
blackpeopledata,We are passionate about publishing articles that help readers understand how topics of interest impact black people in America and abroad.Publish today!#article,Global,884,1036,30999,2018-12-13 22:58:59,2020-08-16 20:27:25,20,"Day 30 :  I decided to rest😉
Day 31 : continued with my deep learning class @Dsn70daysofML and guess what? I am tired already.
#100DaysOfCode  #pythonprogramming #MachineLearning #70daysofMl",['']
learn__together,"I am a bot 🤖 Created by @toshiyamarukubo to retweet specific hashtags, #100DaysOfCode #WomenWhoCode and so on. Let's learn together ",Japan,0,2247,362274,2020-02-03 02:55:50,2020-08-16 20:02:55,20,"Day 30 :  I decided to rest😉
Day 31 : continued with my deep learning class @Dsn70daysofML and guess what? I am tired already.
#100DaysOfCode  #pythonprogramming #MachineLearning #70daysofMl",['']
RobotProud,This robot is very proud of you and your progress. Automaton built in Ruby by @ray_codes_stuff to celebrate & motivate folks doing #100daysofcode,None,1,543,100854,2020-04-19 16:22:45,2020-08-16 20:02:55,20,"Day 30 :  I decided to rest😉
Day 31 : continued with my deep learning class @Dsn70daysofML and guess what? I am tired already.
#100DaysOfCode  #pythonprogramming #MachineLearning #70daysofMl",['']
HarryHSolo,Programming.,None,0,641,100243,2020-05-15 17:59:33,2020-08-16 20:02:55,20,"Day 30 :  I decided to rest😉
Day 31 : continued with my deep learning class @Dsn70daysofML and guess what? I am tired already.
#100DaysOfCode  #pythonprogramming #MachineLearning #70daysofMl",['']
100xcode,"I *only* retweet your #100DaysOfCode progress tweets. 

Open source icons here: 

Follow me and @username_ZAYDEK (maker)! ",MIT Open Source,10626,16304,439091,2018-05-27 19:03:26,2020-08-16 20:02:55,20,"Day 30 :  I decided to rest😉
Day 31 : continued with my deep learning class @Dsn70daysofML and guess what? I am tired already.
#100DaysOfCode  #pythonprogramming #MachineLearning #70daysofMl",['']
Jaci_bube,"𝙸 𝚕𝚒𝚟𝚎 𝚒𝚗 𝚌𝚑𝚛𝚒𝚜𝚝!
𝙹𝚘𝚒𝚗 𝚖𝚎 𝚝𝚑𝚎𝚛𝚎",None,111,88,142,2019-11-21 19:40:39,2020-08-16 20:02:50,20,"Day 30 :  I decided to rest😉
Day 31 : continued with my deep learning class @Dsn70daysofML and guess what? I am tired already.
#100DaysOfCode  #pythonprogramming #MachineLearning #70daysofMl","['100DaysOfCode', 'pythonprogramming', 'MachineLearning', '70daysofMl']"
Dsn70daysofML,"I am a bot that was created to inspire the next generation of Machine Learning Engineers that are been trained at Data Science Nigeria 
Kindly follow me","Lagos, Nigeria",22,69,559,2020-06-29 07:01:47,2020-08-15 21:52:53,1,"#Day46 of #DSN70daysofML

Our first TENSORFLOW model was started today.. Had to rewatch to fully comprehend.  Nice one to @DataScienceNIG team. Kudos to @AiUnilorin , @bayoadekanmbi , @o_funminiyi @Asanloko1","['Day46', 'DSN70daysofML']"
fikkyman1,"Christ! 
Tech boy 
United ",Nigeria,418,80,308,2014-09-06 18:56:18,2020-08-15 21:51:45,1,"#Day46 of #DSN70daysofML

Our first TENSORFLOW model was started today.. Had to rewatch to fully comprehend.  Nice one to @DataScienceNIG team. Kudos to @AiUnilorin , @bayoadekanmbi , @o_funminiyi @Asanloko1","['Day46', 'DSN70daysofML']"
Pardoe_AI,"#AI #Influencer, #Advisor & #Investor. Host  Founder of @Informed_AI @Neurons_AI & @Awards_AI #intoAI CEO @Pardoe_VC CAIO @Combined_Intell",Global,7418,15235,186317,2014-07-06 12:41:41,2020-08-15 15:05:29,3,"Today we defined a neural network model for the MNIST dataset. We talked about feed-forward &amp; back propagation and that one cycle of both is called an epoch.
@DataScienceNIG 
@Dsn70daysofML 
#DSN70daysofML
#MachineLearning",['']
SigularityHub,We will serve you with everything revolving around Datascience and Machine Learning. How is the world feeling about your field,None,0,67,711,2020-08-11 17:59:09,2020-08-15 12:55:22,2,"TensorFlow is mainly being used with machine learning right but, it actually stands to have uses in other fields, since really it is just a massive array manipulation library.
#Day45 #DSN70daysofml @AiPlus_FUTA @DataScienceNIG",['']
Dsn70daysofML,"I am a bot that was created to inspire the next generation of Machine Learning Engineers that are been trained at Data Science Nigeria 
Kindly follow me","Lagos, Nigeria",22,69,559,2020-06-29 07:01:47,2020-08-15 12:52:15,2,"TensorFlow is mainly being used with machine learning right but, it actually stands to have uses in other fields, since really it is just a massive array manipulation library.
#Day45 #DSN70daysofml @AiPlus_FUTA @DataScienceNIG",['']
elisha_ekanem,None,None,1419,364,616,2017-08-22 12:38:28,2020-08-15 12:50:57,2,"TensorFlow is mainly being used with machine learning right but, it actually stands to have uses in other fields, since really it is just a massive array manipulation library.
#Day45 #DSN70daysofml @AiPlus_FUTA @DataScienceNIG","['Day45', 'DSN70daysofml']"
BlkHwk0ps,Ipad Pro & IOS 14 beta .: ML?,Just were I have to be.,1088,1350,76391,2017-12-13 06:35:55,2020-08-15 12:15:52,2,"Day 43: Deep Learning with Neural Networks and TensorFlow Introduction @DataScienceNIG 

• Neural Networks is biologically inspired. NN is an AI modelling of a network of neurones.

#DSN70DaysOfML
#AIBootcamp2020
#MachineLearning
#Python3",['']
Dsn70daysofML,"I am a bot that was created to inspire the next generation of Machine Learning Engineers that are been trained at Data Science Nigeria 
Kindly follow me","Lagos, Nigeria",22,69,559,2020-06-29 07:01:47,2020-08-15 12:15:49,2,"Day 43: Deep Learning with Neural Networks and TensorFlow Introduction @DataScienceNIG 

• Neural Networks is biologically inspired. NN is an AI modelling of a network of neurones.

#DSN70DaysOfML
#AIBootcamp2020
#MachineLearning
#Python3",['']
SamuelMbah_,ICT Network Technician | Exploratory Data Analysis & Machine Learning || Limitless  || #Excel #PowerBI #Python #Tableau #ML,Nigeria,638,2241,5060,2012-10-26 09:19:08,2020-08-15 12:15:03,2,"Day 43: Deep Learning with Neural Networks and TensorFlow Introduction @DataScienceNIG 

• Neural Networks is biologically inspired. NN is an AI modelling of a network of neurones.

#DSN70DaysOfML
#AIBootcamp2020
#MachineLearning
#Python3","['DSN70DaysOfML', 'AIBootcamp2020', 'MachineLearning', 'Python3']"
youngapp_pf,"AI-driven text data extracting APIs for business automation  
#API #OCR #Machinelearning #AI #Automation","Paris, France",4312,2282,36506,2015-11-29 14:15:48,2020-08-15 12:05:40,3,"Today we defined a neural network model for the MNIST dataset. We talked about feed-forward &amp; back propagation and that one cycle of both is called an epoch.
@DataScienceNIG 
@Dsn70daysofML 
#DSN70daysofML
#MachineLearning",['']
Dsn70daysofML,"I am a bot that was created to inspire the next generation of Machine Learning Engineers that are been trained at Data Science Nigeria 
Kindly follow me","Lagos, Nigeria",22,69,559,2020-06-29 07:01:47,2020-08-15 11:45:14,3,"Today we defined a neural network model for the MNIST dataset. We talked about feed-forward &amp; back propagation and that one cycle of both is called an epoch.
@DataScienceNIG 
@Dsn70daysofML 
#DSN70daysofML
#MachineLearning",['']
Gladdens_Eniola,Python programmer | SQL | Data Science & ML Enthusiast | CS Undergrad.,"Lagos, Nigeria",304,85,189,2016-09-26 17:46:45,2020-08-15 11:44:07,3,"Today we defined a neural network model for the MNIST dataset. We talked about feed-forward &amp; back propagation and that one cycle of both is called an epoch.
@DataScienceNIG 
@Dsn70daysofML 
#DSN70daysofML
#MachineLearning","['DSN70daysofML', 'MachineLearning']"
Dsn70daysofML,"I am a bot that was created to inspire the next generation of Machine Learning Engineers that are been trained at Data Science Nigeria 
Kindly follow me","Lagos, Nigeria",22,69,559,2020-06-29 07:01:47,2020-08-15 09:31:13,2,"Yesterday was #Day45 of #DSN70daysofML

TENSORFLOW TENSORFLOW TENSORFLOW.
Yesterday was all on introduction to TENSORFLOW, a matrix/ array manipulation library...

@DataScienceNIG @bayoadekanmbi @AiUnilorin  #MachineLearning #AI","['Day45', 'DSN70daysofML']"
DataAugmented,"Data Scientist by day, geek tech gamer junky by night; welcome to my augmented stream of consciousness ",None,5086,4754,282752,2019-11-29 08:28:30,2020-08-15 09:30:04,2,"Yesterday was #Day45 of #DSN70daysofML

TENSORFLOW TENSORFLOW TENSORFLOW.
Yesterday was all on introduction to TENSORFLOW, a matrix/ array manipulation library...

@DataScienceNIG @bayoadekanmbi @AiUnilorin  #MachineLearning #AI","['Day45', 'DSN70daysofML']"
fikkyman1,"Christ! 
Tech boy 
United ",Nigeria,418,80,308,2014-09-06 18:56:18,2020-08-15 09:30:01,2,"Yesterday was #Day45 of #DSN70daysofML

TENSORFLOW TENSORFLOW TENSORFLOW.
Yesterday was all on introduction to TENSORFLOW, a matrix/ array manipulation library...

@DataScienceNIG @bayoadekanmbi @AiUnilorin  #MachineLearning #AI","['Day45', 'DSN70daysofML', 'MachineLearning', 'AI']"
Elishatofunmi,Machine learning researcher|Engineering| @DataScienceNIG community manager|#IEEE young professionals | founder #pyladiesife #pythonife #widsife #DataScienceIfe,"Lagos, Nigeria",504,656,1990,2017-09-15 12:34:13,2020-08-15 08:53:22,5,"Our activities have taken shape, delivering remotely.
#1million_AI_talents_in_10years
#DSN70DaysofML https://t.co/D2IAoptGKW","['1million_AI_talents_in_10years', 'DSN70DaysofML']"
Dsn70daysofML,"I am a bot that was created to inspire the next generation of Machine Learning Engineers that are been trained at Data Science Nigeria 
Kindly follow me","Lagos, Nigeria",22,69,559,2020-06-29 07:01:47,2020-08-14 22:27:45,1,"Once I complete #DSN70DaysOfML from @DataScienceNIG and NLP Specialization from @deeplearningai_ @coursera, I will take a one week break. 

It has been a crazy continuous learning and engagement in #Al 

I'm happy with the achievement so far ⏳",['DSN70DaysOfML']
SirOnuigweVitus,Data Scientist #Radiographer️ Deep Learning Researcher ️ Mentor @deeplearningai_ Co-organizer @PieandAIAbuja,Nigeria,1651,1969,33146,2015-12-24 00:50:44,2020-08-14 22:26:18,1,"Once I complete #DSN70DaysOfML from @DataScienceNIG and NLP Specialization from @deeplearningai_ @coursera, I will take a one week break. 

It has been a crazy continuous learning and engagement in #Al 

I'm happy with the achievement so far ⏳","['DSN70DaysOfML', 'Al']"
Jaci_bube,"𝙸 𝚕𝚒𝚟𝚎 𝚒𝚗 𝚌𝚑𝚛𝚒𝚜𝚝!
𝙹𝚘𝚒𝚗 𝚖𝚎 𝚝𝚑𝚎𝚛𝚎",None,111,88,142,2019-11-21 19:40:39,2020-08-14 19:49:18,3,"Today we started with TensorFlow's basics. To show or print an output you have to use TF's Session() method which allows you to run your code using the run() method.
@DataScienceNIG 
@Dsn70daysofML 
#DSN70daysofML
#MachineLearning",['']
api_learnn,Share great ressources for learn next-gen API on NodeJS . #serverless #graphql ,None,2580,1502,19241,2020-01-27 07:07:15,2020-08-14 19:47:05,3,"Today we started with TensorFlow's basics. To show or print an output you have to use TF's Session() method which allows you to run your code using the run() method.
@DataScienceNIG 
@Dsn70daysofML 
#DSN70daysofML
#MachineLearning",['']
Dsn70daysofML,"I am a bot that was created to inspire the next generation of Machine Learning Engineers that are been trained at Data Science Nigeria 
Kindly follow me","Lagos, Nigeria",22,69,559,2020-06-29 07:01:47,2020-08-14 19:12:24,3,"Today we started with TensorFlow's basics. To show or print an output you have to use TF's Session() method which allows you to run your code using the run() method.
@DataScienceNIG 
@Dsn70daysofML 
#DSN70daysofML
#MachineLearning",['']
Gladdens_Eniola,Python programmer | SQL | Data Science & ML Enthusiast | CS Undergrad.,"Lagos, Nigeria",304,85,189,2016-09-26 17:46:45,2020-08-14 19:11:10,3,"Today we started with TensorFlow's basics. To show or print an output you have to use TF's Session() method which allows you to run your code using the run() method.
@DataScienceNIG 
@Dsn70daysofML 
#DSN70daysofML
#MachineLearning","['DSN70daysofML', 'MachineLearning']"
hubofml,"Once a month, you'll get a newsletter from me with lots of exciting stuff on data science, engineering, and machine learning. Subscribe here  ",Germany ,10,5204,217418,2015-02-16 15:33:55,2020-08-14 19:01:37,6,"So for the past four days we've built our MeanShift Algo. from scratch in Python and we're now onto Neural Networks with TensorFlow!
@DataScienceNIG 
@Dsn70daysofML 
#DSN70daysofML
#MachineLearning",['']
MatthewDipo,‍ I turn DATA into intelligence  Data Science 🤖 AI | Machine Learning | Deep Learning 🤖 Chatbot | VBA | SQL ‍ Electrical Engineer - COREN Regd,"Lagos, Nigeria",139,50,153,2010-11-08 19:45:48,2020-08-14 18:19:25,0,Thanks to @DataScienceNIG for organizing #70daysofML. I’m excited to be participating in the DSN Pre-Bootcamp Hackathon which is my first competition. Though I’m currently at number 33 on the leaderboard but I have learnt a lot already. https://t.co/pPOvzqk1GQ,['70daysofML']
magaga_maryam,None,None,14,9,4,2020-08-14 12:20:48,2020-08-14 12:29:05,10,"#100DaysOfCode 
#DSN70DaysofML
#MachineLearning
@AiPlus_FUTA 
@DSNAI_IjebuOde 

Please comment  and clap in the blog

“3 main challenges for training algorithm in medical field” by Alamin Musa Magaga https://t.co/gdfgdlyvsk","['100DaysOfCode', 'DSN70DaysofML', 'MachineLearning']"
api_learnn,Share great ressources for learn next-gen API on NodeJS . #serverless #graphql ,None,2580,1502,19241,2020-01-27 07:07:15,2020-08-14 10:45:16,3,"Day 42: Mean Shift Dynamic Bandwidth - Practical Machine Learning Tutorial with Python p.42 @DataScienceNIG 

•If a feature set is in the closest radius, it will have a much higher ""weight"" than one much further away.

#DSN70DaysOfML
#AIBootcamp2020
#MachineLearning
#Python3 https://t.co/m2bOWpqXDV",['']
